Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
7,325;1,016;0,957;0,347;84,12;101,56;299,85
7,330;1,011;0,957;0,352;84,27;101,07;299,85
7,335;1,016;0,962;0,352;84,27;101,56;300,17
7,340;1,016;0,957;0,352;84,27;101,56;299,85
7,345;1,016;0,957;0,366;84,73;101,56;299,85
7,350;1,016;0,962;0,352;84,27;101,56;300,17
7,355;1,016;0,957;0,352;84,27;101,56;299,85
7,360;1,016;0,947;0,356;84,42;101,56;299,21
7,365;1,016;0,957;0,352;84,27;101,56;299,85
7,370;1,016;0,957;0,356;84,42;101,56;299,85
7,375;1,016;0,962;0,352;84,27;101,56;300,17
7,380;1,016;0,957;0,347;84,12;101,56;299,85
7,385;1,016;0,962;0,352;84,27;101,56;300,17
7,390;1,016;0,957;0,352;84,27;101,56;299,85
7,395;1,016;0,957;0,352;84,27;101,56;299,85
7,400;1,021;0,957;0,352;84,27;102,05;299,85
7,405;1,016;0,962;0,352;84,27;101,56;300,17
7,410;1,016;0,962;0,352;84,27;101,56;300,17
7,415;1,016;0,962;0,352;84,27;101,56;300,17
7,420;1,016;0,957;0,352;84,27;101,56;299,85
7,425;1,016;0,957;0,352;84,27;101,56;299,85
7,430;1,016;0,957;0,352;84,27;101,56;299,85
7,435;1,016;0,962;0,352;84,27;101,56;300,17
7,440;1,016;0,957;0,352;84,27;101,56;299,85
7,445;1,016;0,957;0,352;84,27;101,56;299,85
7,450;1,016;0,957;0,352;84,27;101,56;299,85
7,455;1,016;0,962;0,352;84,27;101,56;300,17
7,460;1,011;0,962;0,352;84,27;101,07;300,17
7,465;1,016;0,962;0,352;84,27;101,56;300,17
7,470;1,016;0,957;0,352;84,27;101,56;299,85
7,475;1,016;0,957;0,352;84,27;101,56;299,85
7,480;1,016;0,962;0,352;84,27;101,56;300,17
7,485;1,016;0,957;0,352;84,27;101,56;299,85
7,490;1,016;0,957;0,352;84,27;101,56;299,85
7,495;1,016;0,957;0,352;84,27;101,56;299,85
7,500;1,016;0,957;0,352;84,27;101,56;299,85
7,505;1,016;0,957;0,352;84,27;101,56;299,85
7,510;1,016;0,962;0,352;84,27;101,56;300,17
7,515;1,016;0,957;0,352;84,27;101,56;299,85
7,520;1,016;0,957;0,352;84,27;101,56;299,85
7,525;1,016;0,957;0,352;84,27;101,56;299,85
7,530;1,016;0,957;0,347;84,12;101,56;299,85
7,535;1,016;0,957;0,352;84,27;101,56;299,85
7,540;1,016;0,957;0,352;84,27;101,56;299,85
7,545;1,016;0,957;0,352;84,27;101,56;299,85
7,550;1,016;0,957;0,352;84,27;101,56;299,85
7,555;1,016;0,957;0,352;84,27;101,56;299,85
7,560;1,016;0,957;0,352;84,27;101,56;299,85
7,565;1,016;0,962;0,352;84,27;101,56;300,17
7,570;1,016;0,957;0,352;84,27;101,56;299,85
7,575;1,016;0,957;0,352;84,27;101,56;299,85
7,580;1,016;0,957;0,352;84,27;101,56;299,85
7,585;1,016;0,957;0,352;84,27;101,56;299,85
7,590;1,011;0,957;0,352;84,27;101,07;299,85
7,595;1,016;0,957;0,352;84,27;101,56;299,85
7,600;1,016;0,957;0,352;84,27;101,56;299,85
7,605;1,016;0,957;0,347;84,12;101,56;299,85
7,610;1,011;0,957;0,352;84,27;101,07;299,85
7,615;1,016;0,957;0,352;84,27;101,56;299,85
7,620;1,016;0,962;0,352;84,27;101,56;300,17
7,625;1,016;0,957;0,352;84,27;101,56;299,85
7,630;1,016;0,957;0,352;84,27;101,56;299,85
7,635;1,016;0,957;0,352;84,27;101,56;299,85
7,640;1,016;0,957;0,356;84,42;101,56;299,85
7,645;1,016;0,957;0,352;84,27;101,56;299,85
7,650;1,016;0,957;0,352;84,27;101,56;299,85
7,655;1,016;0,957;0,352;84,27;101,56;299,85
7,660;1,016;0,957;0,352;84,27;101,56;299,85
7,665;1,016;0,957;0,352;84,27;101,56;299,85
7,670;1,016;0,957;0,352;84,27;101,56;299,85
7,675;1,011;0,957;0,352;84,27;101,07;299,85
7,680;1,016;0,957;0,352;84,27;101,56;299,85
7,685;1,011;0,957;0,352;84,27;101,07;299,85
7,690;1,016;0,957;0,352;84,27;101,56;299,85
7,695;1,016;0,957;0,352;84,27;101,56;299,85
7,700;1,016;0,957;0,352;84,27;101,56;299,85
7,705;1,016;0,957;0,352;84,27;101,56;299,85
7,710;1,016;0,957;0,352;84,27;101,56;299,85
7,715;1,016;0,957;0,352;84,27;101,56;299,85
7,720;1,016;0,957;0,352;84,27;101,56;299,85
7,725;1,016;0,957;0,352;84,27;101,56;299,85
7,730;1,016;0,957;0,352;84,27;101,56;299,85
7,735;1,016;0,957;0,352;84,27;101,56;299,85
7,740;1,016;0,957;0,352;84,27;101,56;299,85
7,745;1,016;0,957;0,347;84,12;101,56;299,85
7,750;1,016;0,957;0,352;84,27;101,56;299,85
7,755;1,016;0,957;0,352;84,27;101,56;299,85
7,760;1,016;0,957;0,352;84,27;101,56;299,85
7,765;1,016;0,957;0,347;84,12;101,56;299,85
7,770;1,016;0,957;0,352;84,27;101,56;299,85
7,775;1,016;0,957;0,352;84,27;101,56;299,85
7,780;1,016;0,957;0,352;84,27;101,56;299,85
7,785;1,016;0,957;0,352;84,27;101,56;299,85
7,790;1,016;0,962;0,352;84,27;101,56;300,17
7,795;1,016;0,957;0,352;84,27;101,56;299,85
7,800;1,016;0,947;0,352;84,27;101,56;299,21
7,805;1,016;0,957;0,352;84,27;101,56;299,85
7,810;1,016;0,952;0,352;84,27;101,56;299,53
7,815;1,016;0,957;0,352;84,27;101,56;299,85
7,820;1,016;0,967;0,352;84,27;101,56;300,49
7,825;1,016;0,957;0,352;84,27;101,56;299,85
7,830;1,016;0,957;0,347;84,12;101,56;299,85
7,835;1,016;0,957;0,352;84,27;101,56;299,85
7,840;1,021;0,957;0,352;84,27;102,05;299,85
7,845;1,016;0,957;0,352;84,27;101,56;299,85
7,850;1,021;0,957;0,337;83,81;102,05;299,85
7,855;1,016;0,957;0,352;84,27;101,56;299,85
7,860;1,016;0,957;0,342;83,96;101,56;299,85
7,865;1,016;0,957;0,352;84,27;101,56;299,85
7,870;1,016;0,957;0,356;84,42;101,56;299,85
7,875;1,021;0,957;0,347;84,12;102,05;299,85
7,880;1,016;0,957;0,352;84,27;101,56;299,85
7,885;1,021;0,957;0,352;84,27;102,05;299,85
7,890;1,016;0,957;0,347;84,12;101,56;299,85
7,895;1,016;0,957;0,352;84,27;101,56;299,85
7,900;1,016;0,957;0,352;84,27;101,56;299,85
7,905;1,016;0,957;0,352;84,27;101,56;299,85
7,910;1,016;0,957;0,352;84,27;101,56;299,85
7,915;1,016;0,952;0,352;84,27;101,56;299,53
7,920;1,016;0,957;0,352;84,27;101,56;299,85
7,925;1,016;0,957;0,352;84,27;101,56;299,85
7,930;1,016;0,957;0,352;84,27;101,56;299,85
7,935;1,016;0,957;0,352;84,27;101,56;299,85
7,940;1,016;0,957;0,352;84,27;101,56;299,85
7,945;1,011;0,957;0,352;84,27;101,07;299,85
7,950;1,016;0,957;0,352;84,27;101,56;299,85
7,955;1,016;0,957;0,342;83,96;101,56;299,85
7,960;1,016;0,957;0,356;84,42;101,56;299,85
7,965;1,011;0,957;0,352;84,27;101,07;299,85
7,970;1,016;0,957;0,347;84,12;101,56;299,85
7,975;1,016;0,957;0,352;84,27;101,56;299,85
7,980;1,016;0,957;0,332;83,66;101,56;299,85
7,985;1,016;0,957;0,352;84,27;101,56;299,85
7,990;1,016;0,957;0,361;84,57;101,56;299,85
7,995;1,016;0,957;0,352;84,27;101,56;299,85
8,000;1,016;0,957;0,352;84,27;101,56;299,85
8,005;1,016;0,957;0,352;84,27;101,56;299,85
8,010;1,016;0,957;0,352;84,27;101,56;299,85
8,015;1,016;0,957;0,347;84,12;101,56;299,85
8,020;1,016;0,952;0,352;84,27;101,56;299,53
8,025;1,016;0,957;0,352;84,27;101,56;299,85
8,030;1,016;0,957;0,352;84,27;101,56;299,85
8,035;1,016;0,957;0,352;84,27;101,56;299,85
8,040;1,016;0,957;0,352;84,27;101,56;299,85
8,045;1,016;0,957;0,352;84,27;101,56;299,85
8,050;1,016;0,957;0,352;84,27;101,56;299,85
8,055;1,016;0,957;0,352;84,27;101,56;299,85
8,060;1,016;0,957;0,352;84,27;101,56;299,85
8,065;1,016;0,957;0,352;84,27;101,56;299,85
8,070;1,016;0,957;0,352;84,27;101,56;299,85
8,075;1,016;0,957;0,352;84,27;101,56;299,85
8,080;1,016;0,957;0,352;84,27;101,56;299,85
8,085;1,016;0,957;0,352;84,27;101,56;299,85
8,090;1,021;0,957;0,352;84,27;102,05;299,85
8,095;1,011;0,957;0,352;84,27;101,07;299,85
8,100;1,016;0,957;0,352;84,27;101,56;299,85
8,105;1,011;0,957;0,352;84,27;101,07;299,85
8,110;1,016;0,967;0,347;84,12;101,56;300,49
8,115;1,016;0,957;0,352;84,27;101,56;299,85
8,120;1,016;0,957;0,352;84,27;101,56;299,85
8,125;1,016;0,957;0,352;84,27;101,56;299,85
8,130;1,016;0,957;0,347;84,12;101,56;299,85
8,135;1,016;0,957;0,347;84,12;101,56;299,85
8,140;1,016;0,957;0,352;84,27;101,56;299,85
8,145;1,016;0,957;0,352;84,27;101,56;299,85
8,150;1,016;0,957;0,352;84,27;101,56;299,85
8,155;1,016;0,957;0,352;84,27;101,56;299,85
8,160;1,016;0,957;0,352;84,27;101,56;299,85
8,165;1,016;0,957;0,347;84,12;101,56;299,85
8,170;1,011;0,957;0,352;84,27;101,07;299,85
8,175;1,016;0,957;0,352;84,27;101,56;299,85
8,180;1,016;0,957;0,352;84,27;101,56;299,85
8,185;1,016;0,957;0,352;84,27;101,56;299,85
8,190;1,016;0,957;0,352;84,27;101,56;299,85
8,195;1,016;0,957;0,352;84,27;101,56;299,85
8,200;1,016;0,957;0,347;84,12;101,56;299,85
8,205;1,016;0,957;0,352;84,27;101,56;299,85
8,210;1,016;0,957;0,352;84,27;101,56;299,85
8,215;1,016;0,957;0,352;84,27;101,56;299,85
8,220;1,016;0,957;0,352;84,27;101,56;299,85
8,225;1,016;0,957;0,352;84,27;101,56;299,85
8,230;1,016;0,957;0,347;84,12;101,56;299,85
8,235;1,016;0,957;0,352;84,27;101,56;299,85
8,240;1,016;0,957;0,347;84,12;101,56;299,85
8,245;1,016;0,957;0,352;84,27;101,56;299,85
8,250;1,016;0,957;0,347;84,12;101,56;299,85
8,255;1,016;0,957;0,352;84,27;101,56;299,85
8,260;1,016;0,957;0,347;84,12;101,56;299,85
8,265;1,016;0,957;0,347;84,12;101,56;299,85
8,270;1,016;0,957;0,337;83,81;101,56;299,85
8,275;1,021;0,957;0,337;83,81;102,05;299,85
8,280;1,021;0,957;0,332;83,66;102,05;299,85
8,285;1,025;0,957;0,327;83,51;102,54;299,85
8,290;1,025;0,957;0,322;83,35;102,54;299,85
8,295;1,025;0,957;0,317;83,20;102,54;299,85
8,300;1,025;0,957;0,312;83,05;102,54;299,85
8,305;1,035;0,957;0,303;82,75;103,52;299,85
8,310;1,030;0,957;0,298;82,59;103,03;299,85
8,315;1,035;0,957;0,288;82,29;103,52;299,85
8,320;1,035;0,962;0,288;82,29;103,52;300,17
8,325;1,040;0,957;0,278;81,98;104,00;299,85
8,330;1,045;0,962;0,273;81,83;104,49;300,17
8,335;1,045;0,962;0,269;81,68;104,49;300,17
8,340;1,045;0,962;0,259;81,37;104,49;300,17
8,345;1,045;0,967;0,254;81,22;104,49;300,49
8,350;1,045;0,967;0,239;80,76;104,49;300,49
8,355;1,050;0,967;0,249;81,07;104,98;300,49
8,360;1,055;0,967;0,244;80,92;105,47;300,49
8,365;1,050;0,967;0,244;80,92;104,98;300,49
8,370;1,055;0,967;0,244;80,92;105,47;300,49
8,375;1,055;0,967;0,244;80,92;105,47;300,49
8,380;1,055;0,967;0,244;80,92;105,47;300,49
8,385;1,055;0,967;0,244;80,92;105,47;300,49
8,390;1,055;0,962;0,244;80,92;105,47;300,17
8,395;1,055;0,967;0,244;80,92;105,47;300,49
8,400;1,055;0,986;0,244;80,92;105,47;301,76
8,405;1,055;0,967;0,239;80,76;105,47;300,49
8,410;1,050;0,967;0,244;80,92;104,98;300,49
8,415;1,055;0,967;0,239;80,76;105,47;300,49
8,420;1,050;0,972;0,244;80,92;104,98;300,80
8,425;1,055;0,967;0,244;80,92;105,47;300,49
8,430;1,055;0,967;0,244;80,92;105,47;300,49
8,435;1,055;0,967;0,244;80,92;105,47;300,49
8,440;1,055;0,967;0,244;80,92;105,47;300,49
8,445;1,055;0,967;0,244;80,92;105,47;300,49
8,450;1,055;0,967;0,249;81,07;105,47;300,49
8,455;1,050;0,967;0,244;80,92;104,98;300,49
8,460;1,045;0,967;0,239;80,76;104,49;300,49
8,465;1,055;0,967;0,244;80,92;105,47;300,49
8,470;1,055;0,967;0,259;81,37;105,47;300,49
8,475;1,055;0,972;0,244;80,92;105,47;300,80
8,480;1,055;0,967;0,244;80,92;105,47;300,49
8,485;1,055;0,967;0,244;80,92;105,47;300,49
8,490;1,055;0,972;0,244;80,92;105,47;300,80
8,495;1,055;0,967;0,244;80,92;105,47;300,49
8,500;1,050;0,967;0,244;80,92;104,98;300,49
8,505;1,055;0,967;0,239;80,76;105,47;300,49
8,510;1,050;0,977;0,244;80,92;104,98;301,12
8,515;1,055;0,967;0,244;80,92;105,47;300,49
8,520;1,055;0,972;0,244;80,92;105,47;300,80
8,525;1,055;0,977;0,244;80,92;105,47;301,12
8,530;1,055;0,977;0,244;80,92;105,47;301,12
8,535;1,055;0,972;0,244;80,92;105,47;300,80
8,540;1,055;0,972;0,244;80,92;105,47;300,80
8,545;1,055;0,972;0,249;81,07;105,47;300,80
8,550;1,055;0,972;0,239;80,76;105,47;300,80
8,555;1,050;0,967;0,244;80,92;104,98;300,49
8,560;1,060;0,967;0,249;81,07;105,96;300,49
8,565;1,050;0,972;0,249;81,07;104,98;300,80
8,570;1,055;0,972;0,239;80,76;105,47;300,80
8,575;1,055;0,972;0,244;80,92;105,47;300,80
8,580;1,055;0,977;0,234;80,61;105,47;301,12
8,585;1,055;0,967;0,244;80,92;105,47;300,49
8,590;1,050;0,967;0,234;80,61;104,98;300,49
8,595;1,055;0,972;0,244;80,92;105,47;300,80
8,600;1,050;0,967;0,244;80,92;104,98;300,49
8,605;1,055;0,972;0,244;80,92;105,47;300,80
8,610;1,055;0,977;0,244;80,92;105,47;301,12
8,615;1,055;0,972;0,244;80,92;105,47;300,80
8,620;1,055;0,972;0,244;80,92;105,47;300,80
8,625;1,055;0,967;0,244;80,92;105,47;300,49
8,630;1,055;0,967;0,244;80,92;105,47;300,49
8,635;1,055;0,967;0,244;80,92;105,47;300,49
8,640;1,055;0,967;0,244;80,92;105,47;300,49
8,645;1,050;0,967;0,244;80,92;104,98;300,49
8,650;1,055;0,967;0,239;80,76;105,47;300,49
8,655;1,055;0,972;0,244;80,92;105,47;300,80
8,660;1,055;0,972;0,244;80,92;105,47;300,80
8,665;1,055;0,967;0,244;80,92;105,47;300,49
8,670;1,055;0,967;0,244;80,92;105,47;300,49
8,675;1,055;0,967;0,244;80,92;105,47;300,49
8,680;1,060;0,967;0,244;80,92;105,96;300,49
8,685;1,055;0,967;0,244;80,92;105,47;300,49
8,690;1,055;0,967;0,244;80,92;105,47;300,49
8,695;1,055;0,967;0,244;80,92;105,47;300,49
8,700;1,050;0,967;0,244;80,92;104,98;300,49
8,705;1,055;0,967;0,244;80,92;105,47;300,49
8,710;1,050;0,972;0,244;80,92;104,98;300,80
8,715;1,055;0,967;0,244;80,92;105,47;300,49
8,720;1,055;0,967;0,244;80,92;105,47;300,49
8,725;1,055;0,967;0,244;80,92;105,47;300,49
8,730;1,055;0,967;0,234;80,61;105,47;300,49
8,735;1,055;0,967;0,244;80,92;105,47;300,49
8,740;1,055;0,967;0,244;80,92;105,47;300,49
8,745;1,050;0,967;0,244;80,92;104,98;300,49
8,750;1,055;0,967;0,244;80,92;105,47;300,49
8,755;1,050;0,967;0,244;80,92;104,98;300,49
8,760;1,055;0,967;0,244;80,92;105,47;300,49
8,765;1,055;0,972;0,244;80,92;105,47;300,80
8,770;1,055;0,967;0,244;80,92;105,47;300,49
8,775;1,055;0,967;0,244;80,92;105,47;300,49
8,780;1,055;0,967;0,244;80,92;105,47;300,49
8,785;1,055;0,972;0,244;80,92;105,47;300,80
8,790;1,050;0,972;0,244;80,92;104,98;300,80
8,795;1,055;0,967;0,239;80,76;105,47;300,49
8,800;1,050;0,967;0,244;80,92;104,98;300,49
8,805;1,055;0,967;0,244;80,92;105,47;300,49
8,810;1,055;0,967;0,244;80,92;105,47;300,49
8,815;1,055;0,967;0,244;80,92;105,47;300,49
8,820;1,055;0,972;0,244;80,92;105,47;300,80
8,825;1,055;0,967;0,244;80,92;105,47;300,49
8,830;1,055;0,967;0,239;80,76;105,47;300,49
8,835;1,050;0,967;0,244;80,92;104,98;300,49
8,840;1,060;0,967;0,244;80,92;105,96;300,49
8,845;1,055;0,972;0,244;80,92;105,47;300,80
8,850;1,055;0,967;0,244;80,92;105,47;300,49
8,855;1,055;0,967;0,244;80,92;105,47;300,49
8,860;1,055;0,977;0,244;80,92;105,47;301,12
8,865;1,055;0,967;0,244;80,92;105,47;300,49
8,870;1,055;0,967;0,244;80,92;105,47;300,49
8,875;1,055;0,967;0,244;80,92;105,47;300,49
8,880;1,055;0,967;0,244;80,92;105,47;300,49
8,885;1,055;0,967;0,244;80,92;105,47;300,49
8,890;1,050;0,967;0,244;80,92;104,98;300,49
8,895;1,055;0,967;0,244;80,92;105,47;300,49
8,900;1,055;0,967;0,244;80,92;105,47;300,49
8,905;1,055;0,967;0,244;80,92;105,47;300,49
8,910;1,055;0,967;0,244;80,92;105,47;300,49
8,915;1,055;0,967;0,244;80,92;105,47;300,49
8,920;1,055;0,967;0,239;80,76;105,47;300,49
8,925;1,050;0,967;0,244;80,92;104,98;300,49
8,930;1,055;0,967;0,239;80,76;105,47;300,49
8,935;1,055;0,967;0,244;80,92;105,47;300,49
8,940;1,055;0,967;0,244;80,92;105,47;300,49
8,945;1,055;0,967;0,244;80,92;105,47;300,49
8,950;1,055;0,967;0,244;80,92;105,47;300,49
8,955;1,055;0,967;0,244;80,92;105,47;300,49
8,960;1,060;0,967;0,244;80,92;105,96;300,49
8,965;1,055;0,967;0,244;80,92;105,47;300,49
8,970;1,055;0,967;0,249;81,07;105,47;300,49
8,975;1,055;0,967;0,244;80,92;105,47;300,49
8,980;1,050;0,967;0,244;80,92;104,98;300,49
8,985;1,055;0,967;0,244;80,92;105,47;300,49
8,990;1,055;0,977;0,244;80,92;105,47;301,12
8,995;1,055;0,967;0,244;80,92;105,47;300,49
9,000;1,055;0,962;0,244;80,92;105,47;300,17
9,005;1,055;0,967;0,244;80,92;105,47;300,49
9,010;1,055;0,967;0,239;80,76;105,47;300,49
9,015;1,055;0,967;0,244;80,92;105,47;300,49
9,020;1,055;0,967;0,244;80,92;105,47;300,49
9,025;1,050;0,967;0,244;80,92;104,98;300,49
9,030;1,055;0,967;0,239;80,76;105,47;300,49
9,035;1,055;0,967;0,244;80,92;105,47;300,49
9,040;1,055;0,967;0,244;80,92;105,47;300,49
9,045;1,055;0,967;0,244;80,92;105,47;300,49
9,050;1,055;0,967;0,244;80,92;105,47;300,49
9,055;1,055;0,967;0,244;80,92;105,47;300,49
9,060;1,055;0,967;0,244;80,92;105,47;300,49
9,065;1,055;0,967;0,244;80,92;105,47;300,49
9,070;1,055;0,967;0,234;80,61;105,47;300,49
9,075;1,055;0,967;0,239;80,76;105,47;300,49
9,080;1,050;0,967;0,269;81,68;104,98;300,49
9,085;1,055;0,967;0,239;80,76;105,47;300,49
9,090;1,055;0,972;0,244;80,92;105,47;300,80
9,095;1,055;0,967;0,244;80,92;105,47;300,49
9,100;1,055;0,967;0,244;80,92;105,47;300,49
9,105;1,055;0,967;0,244;80,92;105,47;300,49
9,110;1,055;0,967;0,244;80,92;105,47;300,49
9,115;1,055;0,967;0,244;80,92;105,47;300,49
9,120;1,055;0,977;0,244;80,92;105,47;301,12
9,125;1,055;0,967;0,244;80,92;105,47;300,49
9,130;1,055;0,967;0,244;80,92;105,47;300,49
9,135;1,055;0,967;0,244;80,92;105,47;300,49
9,140;1,055;0,967;0,244;80,92;105,47;300,49
9,145;1,050;0,967;0,244;80,92;104,98;300,49
9,150;1,055;0,967;0,239;80,76;105,47;300,49
9,155;1,055;0,967;0,244;80,92;105,47;300,49
9,160;1,055;0,967;0,244;80,92;105,47;300,49
9,165;1,055;0,967;0,244;80,92;105,47;300,49
9,170;1,055;0,967;0,244;80,92;105,47;300,49
9,175;1,055;0,967;0,244;80,92;105,47;300,49
9,180;1,055;0,967;0,244;80,92;105,47;300,49
