Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
9,780;1,162;0,957;3,662;187,56;116,21;299,85
9,785;1,157;0,957;3,657;187,41;115,72;299,85
9,790;1,147;0,957;3,662;187,56;114,75;299,85
9,795;1,157;0,957;3,657;187,41;115,72;299,85
9,800;1,157;0,957;3,657;187,41;115,72;299,85
9,805;1,152;0,952;3,662;187,56;115,23;299,53
9,810;1,157;0,952;3,657;187,41;115,72;299,53
9,815;1,157;0,957;3,662;187,56;115,72;299,85
9,820;1,157;0,947;3,662;187,56;115,72;299,21
9,825;1,157;0,957;3,662;187,56;115,72;299,85
9,830;1,157;0,962;3,657;187,41;115,72;300,17
9,835;1,162;0,957;3,657;187,41;116,21;299,85
9,840;1,157;0,957;3,657;187,41;115,72;299,85
9,845;1,157;0,957;3,657;187,41;115,72;299,85
9,850;1,157;0,957;3,667;187,71;115,72;299,85
9,855;1,157;0,957;3,662;187,56;115,72;299,85
9,860;1,157;0,957;3,638;186,80;115,72;299,85
9,865;1,152;0,957;3,662;187,56;115,23;299,85
9,870;1,157;0,957;3,647;187,10;115,72;299,85
9,875;1,157;0,957;3,662;187,56;115,72;299,85
9,880;1,157;0,957;3,657;187,41;115,72;299,85
9,885;1,157;0,957;3,643;186,95;115,72;299,85
9,890;1,157;0,957;3,657;187,41;115,72;299,85
9,895;1,157;0,957;3,643;186,95;115,72;299,85
9,900;1,157;0,957;3,662;187,56;115,72;299,85
9,905;1,157;0,957;3,662;187,56;115,72;299,85
9,910;1,157;0,957;3,662;187,56;115,72;299,85
9,915;1,157;0,957;3,662;187,56;115,72;299,85
9,920;1,162;0,957;3,657;187,41;116,21;299,85
9,925;1,157;0,947;3,662;187,56;115,72;299,21
9,930;1,157;0,957;3,657;187,41;115,72;299,85
9,935;1,157;0,957;3,662;187,56;115,72;299,85
9,940;1,157;0,957;3,657;187,41;115,72;299,85
9,945;1,157;0,957;3,662;187,56;115,72;299,85
9,950;1,157;0,957;3,657;187,41;115,72;299,85
9,955;1,157;0,957;3,657;187,41;115,72;299,85
9,960;1,157;0,957;3,662;187,56;115,72;299,85
9,965;1,152;0,957;3,662;187,56;115,23;299,85
9,970;1,157;0,957;3,662;187,56;115,72;299,85
9,975;1,157;0,957;3,662;187,56;115,72;299,85
9,980;1,157;0,957;3,657;187,41;115,72;299,85
9,985;1,157;0,957;3,657;187,41;115,72;299,85
9,990;1,157;0,957;3,657;187,41;115,72;299,85
9,995;1,152;0,957;3,662;187,56;115,23;299,85
10,000;1,162;0,957;3,657;187,41;116,21;299,85
10,005;1,157;0,957;3,657;187,41;115,72;299,85
10,010;1,157;0,957;3,657;187,41;115,72;299,85
10,015;1,157;0,962;3,657;187,41;115,72;300,17
10,020;1,152;0,957;3,662;187,56;115,23;299,85
10,025;1,157;0,957;3,662;187,56;115,72;299,85
10,030;1,157;0,957;3,662;187,56;115,72;299,85
10,035;1,157;0,957;3,657;187,41;115,72;299,85
10,040;1,157;0,957;3,657;187,41;115,72;299,85
10,045;1,157;0,957;3,657;187,41;115,72;299,85
10,050;1,157;0,952;3,657;187,41;115,72;299,53
10,055;1,157;0,957;3,662;187,56;115,72;299,85
10,060;1,157;0,957;3,662;187,56;115,72;299,85
10,065;1,157;0,957;3,657;187,41;115,72;299,85
10,070;1,152;0,957;3,672;187,86;115,23;299,85
10,075;1,157;0,957;3,657;187,41;115,72;299,85
10,080;1,157;0,957;3,662;187,56;115,72;299,85
10,085;1,157;0,957;3,657;187,41;115,72;299,85
10,090;1,157;0,957;3,657;187,41;115,72;299,85
10,095;1,157;0,957;3,657;187,41;115,72;299,85
10,100;1,157;0,957;3,643;186,95;115,72;299,85
10,105;1,157;0,957;3,662;187,56;115,72;299,85
10,110;1,157;0,952;3,657;187,41;115,72;299,53
10,115;1,162;0,957;3,657;187,41;116,21;299,85
10,120;1,152;0,957;3,662;187,56;115,23;299,85
10,125;1,157;0,957;3,657;187,41;115,72;299,85
10,130;1,152;0,957;3,662;187,56;115,23;299,85
10,135;1,157;0,957;3,657;187,41;115,72;299,85
10,140;1,157;0,957;3,657;187,41;115,72;299,85
10,145;1,157;0,957;3,662;187,56;115,72;299,85
10,150;1,157;0,957;3,662;187,56;115,72;299,85
10,155;1,157;0,957;3,662;187,56;115,72;299,85
10,160;1,157;0,957;3,657;187,41;115,72;299,85
10,165;1,157;0,957;3,667;187,71;115,72;299,85
10,170;1,157;0,957;3,662;187,56;115,72;299,85
10,175;1,157;0,957;3,657;187,41;115,72;299,85
10,180;1,157;0,957;3,657;187,41;115,72;299,85
10,185;1,157;0,957;3,657;187,41;115,72;299,85
10,190;1,152;0,957;3,662;187,56;115,23;299,85
10,195;1,157;0,957;3,657;187,41;115,72;299,85
10,200;1,157;0,957;3,662;187,56;115,72;299,85
10,205;1,157;0,957;3,662;187,56;115,72;299,85
10,210;1,157;0,957;3,657;187,41;115,72;299,85
10,215;1,152;0,957;3,662;187,56;115,23;299,85
10,220;1,157;0,957;3,657;187,41;115,72;299,85
10,225;1,152;0,957;3,657;187,41;115,23;299,85
10,230;1,157;0,957;3,662;187,56;115,72;299,85
10,235;1,157;0,957;3,667;187,71;115,72;299,85
10,240;1,157;0,957;3,657;187,41;115,72;299,85
10,245;1,157;0,957;3,657;187,41;115,72;299,85
10,250;1,152;0,957;3,657;187,41;115,23;299,85
10,255;1,157;0,957;3,667;187,71;115,72;299,85
10,260;1,157;0,957;3,662;187,56;115,72;299,85
10,265;1,157;0,957;3,657;187,41;115,72;299,85
10,270;1,157;0,957;3,657;187,41;115,72;299,85
10,275;1,157;0,957;3,662;187,56;115,72;299,85
10,280;1,157;0,957;3,662;187,56;115,72;299,85
10,285;1,152;0,957;3,662;187,56;115,23;299,85
10,290;1,157;0,952;3,657;187,41;115,72;299,53
10,295;1,157;0,957;3,657;187,41;115,72;299,85
10,300;1,157;0,957;3,657;187,41;115,72;299,85
10,305;1,157;0,952;3,662;187,56;115,72;299,53
10,310;1,157;0,957;3,657;187,41;115,72;299,85
10,315;1,157;0,957;3,657;187,41;115,72;299,85
10,320;1,152;0,952;3,662;187,56;115,23;299,53
10,325;1,157;0,957;3,657;187,41;115,72;299,85
10,330;1,157;0,957;3,662;187,56;115,72;299,85
10,335;1,157;0,952;3,662;187,56;115,72;299,53
10,340;1,157;0,957;3,662;187,56;115,72;299,85
10,345;1,157;0,957;3,657;187,41;115,72;299,85
10,350;1,157;0,957;3,662;187,56;115,72;299,85
10,355;1,152;0,957;3,662;187,56;115,23;299,85
10,360;1,167;0,957;3,662;187,56;116,70;299,85
10,365;1,157;0,957;3,662;187,56;115,72;299,85
10,370;1,157;0,957;3,662;187,56;115,72;299,85
10,375;1,162;0,957;3,657;187,41;116,21;299,85
10,380;1,152;0,957;3,662;187,56;115,23;299,85
10,385;1,157;0,957;3,657;187,41;115,72;299,85
10,390;1,157;0,957;3,657;187,41;115,72;299,85
10,395;1,157;0,957;3,657;187,41;115,72;299,85
10,400;1,157;0,957;3,657;187,41;115,72;299,85
10,405;1,157;0,957;3,662;187,56;115,72;299,85
10,410;1,157;0,957;3,657;187,41;115,72;299,85
10,415;1,157;0,957;3,662;187,56;115,72;299,85
10,420;1,157;0,957;3,657;187,41;115,72;299,85
10,425;1,157;0,952;3,662;187,56;115,72;299,53
10,430;1,157;0,957;3,657;187,41;115,72;299,85
10,435;1,157;0,957;3,662;187,56;115,72;299,85
10,440;1,157;0,942;3,662;187,56;115,72;298,90
10,445;1,157;0,957;3,662;187,56;115,72;299,85
10,450;1,152;0,957;3,657;187,41;115,23;299,85
10,455;1,157;0,957;3,657;187,41;115,72;299,85
10,460;1,152;0,957;3,662;187,56;115,23;299,85
10,465;1,157;0,957;3,657;187,41;115,72;299,85
10,470;1,157;0,957;3,652;187,25;115,72;299,85
10,475;1,157;0,957;3,672;187,86;115,72;299,85
10,480;1,157;0,957;3,643;186,95;115,72;299,85
10,485;1,147;0,957;3,682;188,17;114,75;299,85
10,490;1,157;0,957;3,662;187,56;115,72;299,85
10,495;1,157;0,957;3,662;187,56;115,72;299,85
10,500;1,157;0,952;3,662;187,56;115,72;299,53
10,505;1,157;0,947;3,662;187,56;115,72;299,21
10,510;1,157;0,957;3,657;187,41;115,72;299,85
10,515;1,157;0,957;3,657;187,41;115,72;299,85
10,520;1,157;0,957;3,662;187,56;115,72;299,85
10,525;1,157;0,957;3,657;187,41;115,72;299,85
10,530;1,157;0,957;3,662;187,56;115,72;299,85
10,535;1,157;0,957;3,662;187,56;115,72;299,85
10,540;1,157;0,957;3,657;187,41;115,72;299,85
10,545;1,157;0,957;3,682;188,17;115,72;299,85
10,550;1,157;0,952;3,657;187,41;115,72;299,53
10,555;1,157;0,957;3,662;187,56;115,72;299,85
10,560;1,157;0,957;3,657;187,41;115,72;299,85
10,565;1,157;0,957;3,662;187,56;115,72;299,85
10,570;1,157;0,957;3,657;187,41;115,72;299,85
10,575;1,157;0,957;3,657;187,41;115,72;299,85
10,580;1,157;0,957;3,657;187,41;115,72;299,85
10,585;1,157;0,952;3,657;187,41;115,72;299,53
10,590;1,152;0,957;3,672;187,86;115,23;299,85
10,595;1,157;0,957;3,662;187,56;115,72;299,85
10,600;1,157;0,957;3,662;187,56;115,72;299,85
10,605;1,157;0,957;3,657;187,41;115,72;299,85
10,610;1,157;0,957;3,657;187,41;115,72;299,85
10,615;1,152;0,957;3,662;187,56;115,23;299,85
10,620;1,157;0,957;3,657;187,41;115,72;299,85
10,625;1,157;0,957;3,662;187,56;115,72;299,85
10,630;1,157;0,957;3,657;187,41;115,72;299,85
10,635;1,157;0,952;3,662;187,56;115,72;299,53
10,640;1,157;0,957;3,657;187,41;115,72;299,85
10,645;1,157;0,957;3,662;187,56;115,72;299,85
10,650;1,152;0,952;3,657;187,41;115,23;299,53
10,655;1,157;0,957;3,672;187,86;115,72;299,85
10,660;1,152;0,957;3,662;187,56;115,23;299,85
10,665;1,157;0,957;3,657;187,41;115,72;299,85
10,670;1,157;0,957;3,657;187,41;115,72;299,85
10,675;1,152;0,957;3,662;187,56;115,23;299,85
10,680;1,157;0,952;3,662;187,56;115,72;299,53
10,685;1,157;0,957;3,662;187,56;115,72;299,85
10,690;1,157;0,952;3,657;187,41;115,72;299,53
10,695;1,157;0,957;3,662;187,56;115,72;299,85
10,700;1,152;0,957;3,662;187,56;115,23;299,85
10,705;1,157;0,957;3,657;187,41;115,72;299,85
10,710;1,157;0,952;3,662;187,56;115,72;299,53
10,715;1,157;0,957;3,657;187,41;115,72;299,85
10,720;1,152;0,957;3,657;187,41;115,23;299,85
10,725;1,157;0,957;3,662;187,56;115,72;299,85
10,730;1,152;0,957;3,672;187,86;115,23;299,85
10,735;1,162;0,952;3,657;187,41;116,21;299,53
10,740;1,157;0,957;3,662;187,56;115,72;299,85
10,745;1,157;0,957;3,657;187,41;115,72;299,85
10,750;1,157;0,957;3,662;187,56;115,72;299,85
10,755;1,152;0,957;3,657;187,41;115,23;299,85
10,760;1,157;0,957;3,662;187,56;115,72;299,85
10,765;1,152;0,957;3,657;187,41;115,23;299,85
10,770;1,157;0,957;3,657;187,41;115,72;299,85
10,775;1,157;0,957;3,662;187,56;115,72;299,85
10,780;1,157;0,957;3,662;187,56;115,72;299,85
10,785;1,157;0,947;3,657;187,41;115,72;299,21
10,790;1,152;0,957;3,662;187,56;115,23;299,85
10,795;1,157;0,952;3,662;187,56;115,72;299,53
10,800;1,157;0,957;3,662;187,56;115,72;299,85
10,805;1,157;0,957;3,662;187,56;115,72;299,85
10,810;1,157;0,957;3,662;187,56;115,72;299,85
10,815;1,157;0,957;3,662;187,56;115,72;299,85
10,820;1,157;0,957;3,657;187,41;115,72;299,85
10,825;1,157;0,957;3,662;187,56;115,72;299,85
10,830;1,157;0,957;3,662;187,56;115,72;299,85
10,835;1,157;0,957;3,662;187,56;115,72;299,85
10,840;1,157;0,957;3,662;187,56;115,72;299,85
10,845;1,157;0,957;3,657;187,41;115,72;299,85
10,850;1,157;0,957;3,662;187,56;115,72;299,85
10,855;1,157;0,957;3,657;187,41;115,72;299,85
10,860;1,152;0,952;3,657;187,41;115,23;299,53
10,865;1,157;0,952;3,657;187,41;115,72;299,53
10,870;1,157;0,957;3,662;187,56;115,72;299,85
10,875;1,157;0,957;3,662;187,56;115,72;299,85
10,880;1,157;0,952;3,662;187,56;115,72;299,53
10,885;1,157;0,957;3,662;187,56;115,72;299,85
10,890;1,157;0,957;3,657;187,41;115,72;299,85
10,895;1,152;0,957;3,657;187,41;115,23;299,85
10,900;1,157;0,952;3,657;187,41;115,72;299,53
10,905;1,152;0,957;3,662;187,56;115,23;299,85
10,910;1,157;0,952;3,662;187,56;115,72;299,53
10,915;1,157;0,957;3,657;187,41;115,72;299,85
10,920;1,157;0,952;3,662;187,56;115,72;299,53
10,925;1,157;0,957;3,657;187,41;115,72;299,85
10,930;1,152;0,952;3,662;187,56;115,23;299,53
10,935;1,157;0,952;3,662;187,56;115,72;299,53
10,940;1,152;0,957;3,657;187,41;115,23;299,85
10,945;1,157;0,957;3,657;187,41;115,72;299,85
10,950;1,157;0,957;3,662;187,56;115,72;299,85
10,955;1,157;0,957;3,662;187,56;115,72;299,85
10,960;1,162;0,952;3,662;187,56;116,21;299,53
10,965;1,152;0,957;3,662;187,56;115,23;299,85
10,970;1,157;0,957;3,662;187,56;115,72;299,85
10,975;1,152;0,957;3,662;187,56;115,23;299,85
10,980;1,152;0,952;3,662;187,56;115,23;299,53
10,985;1,157;0,957;3,657;187,41;115,72;299,85
10,990;1,157;0,952;3,657;187,41;115,72;299,53
10,995;1,157;0,957;3,662;187,56;115,72;299,85
11,000;1,157;0,957;3,662;187,56;115,72;299,85
11,005;1,157;0,957;3,657;187,41;115,72;299,85
11,010;1,152;0,952;3,662;187,56;115,23;299,53
11,015;1,157;0,957;3,662;187,56;115,72;299,85
11,020;1,157;0,952;3,662;187,56;115,72;299,53
11,025;1,157;0,957;3,657;187,41;115,72;299,85
11,030;1,157;0,957;3,662;187,56;115,72;299,85
11,035;1,157;0,957;3,662;187,56;115,72;299,85
11,040;1,157;0,952;3,657;187,41;115,72;299,53
11,045;1,152;0,952;3,662;187,56;115,23;299,53
11,050;1,157;0,947;3,657;187,41;115,72;299,21
11,055;1,157;0,957;3,657;187,41;115,72;299,85
11,060;1,157;0,952;3,662;187,56;115,72;299,53
11,065;1,157;0,957;3,667;187,71;115,72;299,85
11,070;1,157;0,957;3,657;187,41;115,72;299,85
11,075;1,157;0,957;3,662;187,56;115,72;299,85
11,080;1,157;0,952;3,662;187,56;115,72;299,53
11,085;1,157;0,952;3,647;187,10;115,72;299,53
11,090;1,152;0,957;3,667;187,71;115,23;299,85
11,095;1,157;0,952;3,657;187,41;115,72;299,53
11,100;1,157;0,957;3,662;187,56;115,72;299,85
11,105;1,157;0,952;3,657;187,41;115,72;299,53
11,110;1,157;0,952;3,662;187,56;115,72;299,53
11,115;1,152;0,957;3,662;187,56;115,23;299,85
11,120;1,157;0,957;3,657;187,41;115,72;299,85
11,125;1,157;0,957;3,672;187,86;115,72;299,85
11,130;1,157;0,957;3,657;187,41;115,72;299,85
11,135;1,157;0,957;3,662;187,56;115,72;299,85
11,140;1,152;0,952;3,657;187,41;115,23;299,53
11,145;1,157;0,957;3,662;187,56;115,72;299,85
11,150;1,157;0,957;3,662;187,56;115,72;299,85
11,155;1,157;0,952;3,662;187,56;115,72;299,53
11,160;1,157;0,957;3,662;187,56;115,72;299,85
11,165;1,157;0,952;3,638;186,80;115,72;299,53
11,170;1,157;0,957;3,657;187,41;115,72;299,85
11,175;1,152;0,952;3,662;187,56;115,23;299,53
11,180;1,157;0,952;3,657;187,41;115,72;299,53
11,185;1,152;0,952;3,662;187,56;115,23;299,53
11,190;1,157;0,952;3,657;187,41;115,72;299,53
11,195;1,157;0,957;3,657;187,41;115,72;299,85
11,200;1,157;0,957;3,662;187,56;115,72;299,85
11,205;1,157;0,957;3,657;187,41;115,72;299,85
11,210;1,152;0,952;3,657;187,41;115,23;299,53
11,215;1,157;0,952;3,657;187,41;115,72;299,53
11,220;1,152;0,957;3,662;187,56;115,23;299,85
11,225;1,157;0,952;3,662;187,56;115,72;299,53
11,230;1,157;0,957;3,662;187,56;115,72;299,85
11,235;1,152;0,957;3,662;187,56;115,23;299,85
11,240;1,157;0,957;3,657;187,41;115,72;299,85
11,245;1,157;0,957;3,657;187,41;115,72;299,85
11,250;1,157;0,957;3,657;187,41;115,72;299,85
11,255;1,152;0,967;3,657;187,41;115,23;300,49
11,260;1,157;0,957;3,662;187,56;115,72;299,85
11,265;1,157;0,952;3,662;187,56;115,72;299,53
11,270;1,157;0,952;3,657;187,41;115,72;299,53
11,275;1,157;0,957;3,662;187,56;115,72;299,85
11,280;1,157;0,952;3,662;187,56;115,72;299,53
11,285;1,152;0,957;3,662;187,56;115,23;299,85
11,290;1,157;0,957;3,662;187,56;115,72;299,85
11,295;1,157;0,957;3,662;187,56;115,72;299,85
11,300;1,152;0,952;3,662;187,56;115,23;299,53
11,305;1,157;0,952;3,662;187,56;115,72;299,53
11,310;1,157;0,957;3,662;187,56;115,72;299,85
11,315;1,157;0,957;3,662;187,56;115,72;299,85
11,320;1,157;0,957;3,662;187,56;115,72;299,85
11,325;1,152;0,957;3,657;187,41;115,23;299,85
11,330;1,157;0,957;3,657;187,41;115,72;299,85
11,335;1,152;0,957;3,662;187,56;115,23;299,85
11,340;1,157;0,952;3,657;187,41;115,72;299,53
11,345;1,157;0,952;3,662;187,56;115,72;299,53
11,350;1,157;0,952;3,667;187,71;115,72;299,53
11,355;1,157;0,952;3,657;187,41;115,72;299,53
11,360;1,157;0,957;3,662;187,56;115,72;299,85
11,365;1,157;0,957;3,662;187,56;115,72;299,85
11,370;1,157;0,957;3,662;187,56;115,72;299,85
11,375;1,157;0,952;3,657;187,41;115,72;299,53
11,380;1,157;0,957;3,662;187,56;115,72;299,85
11,385;1,157;0,957;3,662;187,56;115,72;299,85
11,390;1,157;0,957;3,662;187,56;115,72;299,85
11,395;1,157;0,957;3,657;187,41;115,72;299,85
11,400;1,157;0,957;3,662;187,56;115,72;299,85
11,405;1,152;0,957;3,667;187,71;115,23;299,85
11,410;1,157;0,952;3,662;187,56;115,72;299,53
11,415;1,157;0,957;3,662;187,56;115,72;299,85
11,420;1,157;0,952;3,657;187,41;115,72;299,53
11,425;1,157;0,952;3,662;187,56;115,72;299,53
11,430;1,152;0,952;3,657;187,41;115,23;299,53
11,435;1,157;0,952;3,657;187,41;115,72;299,53
11,440;1,152;0,952;3,662;187,56;115,23;299,53
11,445;1,157;0,952;3,657;187,41;115,72;299,53
11,450;1,157;0,957;3,662;187,56;115,72;299,85
11,455;1,157;0,952;3,662;187,56;115,72;299,53
11,460;1,152;0,957;3,662;187,56;115,23;299,85
11,465;1,157;0,957;3,657;187,41;115,72;299,85
11,470;1,157;0,957;3,662;187,56;115,72;299,85
11,475;1,152;0,957;3,657;187,41;115,23;299,85
11,480;1,157;0,957;3,657;187,41;115,72;299,85
11,485;1,152;0,952;3,662;187,56;115,23;299,53
11,490;1,157;0,952;3,657;187,41;115,72;299,53
11,495;1,157;0,952;3,657;187,41;115,72;299,53
11,500;1,157;0,952;3,657;187,41;115,72;299,53
11,505;1,157;0,957;3,657;187,41;115,72;299,85
11,510;1,157;0,952;3,662;187,56;115,72;299,53
11,515;1,157;0,952;3,657;187,41;115,72;299,53
11,520;1,152;0,952;3,657;187,41;115,23;299,53
11,525;1,157;0,952;3,662;187,56;115,72;299,53
11,530;1,152;0,952;3,662;187,56;115,23;299,53
11,535;1,157;0,952;3,662;187,56;115,72;299,53
11,540;1,157;0,957;3,662;187,56;115,72;299,85
11,545;1,157;0,952;3,662;187,56;115,72;299,53
11,550;1,157;0,957;3,657;187,41;115,72;299,85
11,555;1,152;0,952;3,662;187,56;115,23;299,53
11,560;1,157;0,952;3,662;187,56;115,72;299,53
11,565;1,157;0,952;3,657;187,41;115,72;299,53
11,570;1,152;0,952;3,662;187,56;115,23;299,53
11,575;1,157;0,952;3,662;187,56;115,72;299,53
11,580;1,152;0,957;3,662;187,56;115,23;299,85
11,585;1,157;0,952;3,657;187,41;115,72;299,53
11,590;1,152;0,952;3,662;187,56;115,23;299,53
11,595;1,167;0,952;3,657;187,41;116,70;299,53
11,600;1,152;0,957;3,662;187,56;115,23;299,85
11,605;1,157;0,952;3,657;187,41;115,72;299,53
11,610;1,157;0,957;3,657;187,41;115,72;299,85
11,615;1,152;0,952;3,662;187,56;115,23;299,53
11,620;1,157;0,952;3,657;187,41;115,72;299,53
11,625;1,152;0,957;3,662;187,56;115,23;299,85
11,630;1,157;0,957;3,657;187,41;115,72;299,85
11,635;1,157;0,957;3,657;187,41;115,72;299,85
11,640;1,157;0,957;3,657;187,41;115,72;299,85
11,645;1,157;0,952;3,657;187,41;115,72;299,53
11,650;1,152;0,957;3,662;187,56;115,23;299,85
11,655;1,157;0,957;3,657;187,41;115,72;299,85
11,660;1,152;0,947;3,662;187,56;115,23;299,21
11,665;1,157;0,952;3,652;187,25;115,72;299,53
11,670;1,152;0,957;3,657;187,41;115,23;299,85
11,675;1,157;0,952;3,657;187,41;115,72;299,53
11,680;1,157;0,952;3,662;187,56;115,72;299,53
11,685;1,157;0,957;3,677;188,01;115,72;299,85
11,690;1,157;0,952;3,662;187,56;115,72;299,53
11,695;1,152;0,957;3,662;187,56;115,23;299,85
11,700;1,157;0,962;3,643;186,95;115,72;300,17
11,705;1,157;0,957;3,662;187,56;115,72;299,85
11,710;1,157;0,952;3,657;187,41;115,72;299,53
11,715;1,157;0,952;3,657;187,41;115,72;299,53
11,720;1,157;0,952;3,662;187,56;115,72;299,53
11,725;1,162;0,957;3,662;187,56;116,21;299,85
11,730;1,152;0,952;3,662;187,56;115,23;299,53
11,735;1,157;0,952;3,657;187,41;115,72;299,53
11,740;1,152;0,952;3,662;187,56;115,23;299,53
11,745;1,157;0,947;3,662;187,56;115,72;299,21
11,750;1,157;0,957;3,662;187,56;115,72;299,85
11,755;1,152;0,952;3,662;187,56;115,23;299,53
11,760;1,157;0,952;3,657;187,41;115,72;299,53
11,765;1,152;0,957;3,657;187,41;115,23;299,85
11,770;1,157;0,952;3,657;187,41;115,72;299,53
11,775;1,157;0,957;3,657;187,41;115,72;299,85
11,780;1,157;0,957;3,657;187,41;115,72;299,85
11,785;1,157;0,957;3,662;187,56;115,72;299,85
11,790;1,157;0,952;3,662;187,56;115,72;299,53
11,795;1,157;0,952;3,657;187,41;115,72;299,53
11,800;1,152;0,952;3,657;187,41;115,23;299,53
11,805;1,157;0,952;3,657;187,41;115,72;299,53
11,810;1,152;0,952;3,657;187,41;115,23;299,53
11,815;1,157;0,952;3,657;187,41;115,72;299,53
11,820;1,157;0,952;3,657;187,41;115,72;299,53
11,825;1,157;0,952;3,657;187,41;115,72;299,53
11,830;1,157;0,952;3,662;187,56;115,72;299,53
11,835;1,152;0,952;3,657;187,41;115,23;299,53
11,840;1,157;0,957;3,662;187,56;115,72;299,85
11,845;1,152;0,957;3,652;187,25;115,23;299,85
11,850;1,157;0,952;3,657;187,41;115,72;299,53
11,855;1,152;0,952;3,662;187,56;115,23;299,53
11,860;1,157;0,952;3,662;187,56;115,72;299,53
11,865;1,157;0,952;3,657;187,41;115,72;299,53
11,870;1,157;0,952;3,657;187,41;115,72;299,53
11,875;1,157;0,952;3,662;187,56;115,72;299,53
11,880;1,152;0,952;3,662;187,56;115,23;299,53
11,885;1,157;0,947;3,657;187,41;115,72;299,21
11,890;1,152;0,952;3,662;187,56;115,23;299,53
11,895;1,157;0,952;3,657;187,41;115,72;299,53
11,900;1,157;0,957;3,657;187,41;115,72;299,85
11,905;1,157;0,952;3,662;187,56;115,72;299,53
11,910;1,157;0,952;3,657;187,41;115,72;299,53
11,915;1,152;0,952;3,657;187,41;115,23;299,53
11,920;1,157;0,952;3,657;187,41;115,72;299,53
11,925;1,152;0,952;3,662;187,56;115,23;299,53
11,930;1,157;0,952;3,662;187,56;115,72;299,53
11,935;1,152;0,957;3,662;187,56;115,23;299,85
11,940;1,157;0,952;3,657;187,41;115,72;299,53
11,945;1,157;0,952;3,662;187,56;115,72;299,53
11,950;1,157;0,952;3,662;187,56;115,72;299,53
11,955;1,157;0,957;3,662;187,56;115,72;299,85
11,960;1,152;0,952;3,657;187,41;115,23;299,53
11,965;1,157;0,947;3,657;187,41;115,72;299,21
11,970;1,157;0,952;3,657;187,41;115,72;299,53
11,975;1,157;0,952;3,657;187,41;115,72;299,53
11,980;1,157;0,952;3,662;187,56;115,72;299,53
11,985;1,152;0,957;3,662;187,56;115,23;299,85
11,990;1,157;0,952;3,657;187,41;115,72;299,53
11,995;1,152;0,952;3,662;187,56;115,23;299,53
12,000;1,157;0,952;3,657;187,41;115,72;299,53
12,005;1,152;0,952;3,662;187,56;115,23;299,53
12,010;1,157;0,952;3,662;187,56;115,72;299,53
12,015;1,157;0,957;3,662;187,56;115,72;299,85
12,020;1,157;0,952;3,662;187,56;115,72;299,53
12,025;1,157;0,967;3,657;187,41;115,72;300,49
12,030;1,152;0,952;3,662;187,56;115,23;299,53
12,035;1,157;0,952;3,657;187,41;115,72;299,53
12,040;1,152;0,952;3,657;187,41;115,23;299,53
12,045;1,157;0,952;3,657;187,41;115,72;299,53
12,050;1,152;0,952;3,662;187,56;115,23;299,53
12,055;1,157;0,952;3,662;187,56;115,72;299,53
12,060;1,157;0,952;3,662;187,56;115,72;299,53
12,065;1,152;0,952;3,662;187,56;115,23;299,53
12,070;1,157;0,952;3,662;187,56;115,72;299,53
12,075;1,152;0,952;3,662;187,56;115,23;299,53
12,080;1,157;0,952;3,657;187,41;115,72;299,53
12,085;1,152;0,952;3,662;187,56;115,23;299,53
12,090;1,157;0,952;3,657;187,41;115,72;299,53
12,095;1,157;0,952;3,657;187,41;115,72;299,53
12,100;1,157;0,952;3,657;187,41;115,72;299,53
12,105;1,157;0,952;3,657;187,41;115,72;299,53
12,110;1,157;0,952;3,657;187,41;115,72;299,53
12,115;1,157;0,952;3,657;187,41;115,72;299,53
12,120;1,152;0,952;3,662;187,56;115,23;299,53
12,125;1,157;0,952;3,657;187,41;115,72;299,53
12,130;1,157;0,947;3,662;187,56;115,72;299,21
12,135;1,157;0,957;3,657;187,41;115,72;299,85
12,140;1,157;0,957;3,662;187,56;115,72;299,85
12,145;1,152;0,957;3,662;187,56;115,23;299,85
12,150;1,157;0,957;3,657;187,41;115,72;299,85
12,155;1,152;0,952;3,662;187,56;115,23;299,53
12,160;1,157;0,952;3,657;187,41;115,72;299,53
12,165;1,157;0,952;3,662;187,56;115,72;299,53
12,170;1,162;0,952;3,657;187,41;116,21;299,53
12,175;1,157;0,952;3,657;187,41;115,72;299,53
12,180;1,162;0,952;3,662;187,56;116,21;299,53
12,185;1,157;0,952;3,662;187,56;115,72;299,53
12,190;1,152;0,952;3,657;187,41;115,23;299,53
12,195;1,152;0,952;3,657;187,41;115,23;299,53
12,200;1,152;0,952;3,662;187,56;115,23;299,53
12,205;1,152;0,947;3,657;187,41;115,23;299,21
12,210;1,157;0,952;3,662;187,56;115,72;299,53
12,215;1,157;0,952;3,657;187,41;115,72;299,53
12,220;1,157;0,957;3,662;187,56;115,72;299,85
12,225;1,157;0,957;3,662;187,56;115,72;299,85
12,230;1,157;0,952;3,657;187,41;115,72;299,53
12,235;1,152;0,957;3,657;187,41;115,23;299,85
12,240;1,157;0,967;3,657;187,41;115,72;300,49
12,245;1,157;0,947;3,662;187,56;115,72;299,21
12,250;1,157;0,952;3,657;187,41;115,72;299,53
